 "entity_uri" , "entity_name" , "syn" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "2.05 Main shoot and axillary shoots visible at 5 nodes in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "3.06-main shoot and five tillers in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "fifth tiller detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "main shoot and 5 tillers" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "fifth axillary shoot detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "main shoot and fifth tiller visible" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "3.06-main shoot and five tillers in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "2.05 main shoot and axillary shoots visible at five nodes in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0020020" , "nucellus" , "megasporangium" ,
 "http://purl.obolibrary.org/obo/PO_0008002" , "fruit proximal end" , "fruit shoulders" ,
 "http://purl.obolibrary.org/obo/PO_0025178" , "stem epidermis" , "culm epidermis" ,
 "http://purl.obolibrary.org/obo/PO_0003024" , "stolon" , "runner" ,
 "http://purl.obolibrary.org/obo/PO_0009082" , "spikelet floret" , "spikelet flower" ,
 "http://purl.obolibrary.org/obo/PO_0025262" , "ovary septum" , "carpel synonym" ,
 "http://purl.obolibrary.org/obo/PO_0030072" , "costa" , "non-vascular leaflet midrib" ,
 "http://purl.obolibrary.org/obo/PO_0030072" , "costa" , "non-vascular leaf midvein" ,
 "http://purl.obolibrary.org/obo/PO_0030072" , "costa" , "phyllid midvein" ,
 "http://purl.obolibrary.org/obo/PO_0007631" , "plant embryo development stage" , "embryonic in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007631" , "plant embryo development stage" , "embryo development stage" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "BBCH growth stage 29" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "Zadok scale-29" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "main shoot and 9 or more tiller" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "nine or more axillary shoots detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "2.09 Main shoot and axillary shoots visible at 9 or more nodes in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "2.09 main shoot and axillary shoots visible at nine or more nodes in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "3.10-main shoot and nine or more tillers in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "maximum number of tillers visible" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "vegetative lag phase" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "main shoot and nine or more tillers in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "main shoot and nine or more tillers in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "main shoot and nine or more tillers in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "maximum number of tillers visible in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "3.1-maximum tillering" ,
 "http://purl.obolibrary.org/obo/PO_0007110" , "2.09 main shoot and axillary shoots visible at nine or more nodes stage" , "maximum number of tillers detectable in" ,
 "http://purl.obolibrary.org/obo/PO_0000201" , "chalazal cyst" , "chalazal endosperm cyst" ,
 "http://purl.obolibrary.org/obo/PO_0020092" , "obsolete megagametophyte" , "embryo sac" ,
 "http://purl.obolibrary.org/obo/PO_0020092" , "obsolete megagametophyte" , "female gametophyte" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "BBCH growth stage 21" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "3.02-main shoot and one tiller" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "2.01 Main shoot and axillary shoot visible at one node in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "2.01 main shoot and axillary shoots visible at one node in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "first tiller detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "main shoot and one tiller in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "first axillary shoot detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "main shoot and 1 tiller" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "main shoot and one tiller in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "Zadok scale-21, Feekes scale-2" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "main shoot and first tiller visible" ,
 "http://purl.obolibrary.org/obo/PO_0007087" , "2.01 main shoot and axillary shoots visible at one node stage" , "main shoot and one tiller in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "first spikelet visible" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "visible flower buds" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "6.01-first spikelet of inflorescence visible in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "first flower buds visible" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "beginning of panicle emergence in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "6.01-first spikelet of inflorescence visible in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "Zadok scale-50, Feekes scale-10.1, Haun scale-10.2" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "beginning of heading" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "6.01-first spikelet of inflorescence visible in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007025" , "IE.00 inflorescence tip just visible above flag leaf sheath stage" , "beginning of tassel emergence in maize" ,
 "http://purl.obolibrary.org/obo/PO_0025349" , "awn" , "seta" ,
 "http://purl.obolibrary.org/obo/PO_0025349" , "awn" , "setae" ,
 "http://purl.obolibrary.org/obo/PO_0020131" , "lateral root cap" , "peripheral cells" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "09-dough development in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "fruit maturity" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "10-dough stage in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "09-dough development in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "BBCH principal growth stage 8" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "rice growth stage-8" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "6 ripening in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "dough stage" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "maturity of fruit and seed" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "8 Bean Development in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "08-dough stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "kernel ripening" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "dough stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "fruit ripening" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "09-dough development in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "dough stage kernels yellowish, about 55% dry matter" ,
 "http://purl.obolibrary.org/obo/PO_0007010" , "whole plant fruit ripening stage" , "silique ripening in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007620" , "ovule primordium visible stage" , "ovule stage OV1" ,
 "http://purl.obolibrary.org/obo/PO_0007620" , "ovule primordium visible stage" , "ovule stage 1-I in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0020091" , "obsolete microgametophyte" , "pollen" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "3.2 late whorl stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "3.02-late whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "maize growth stage-3.2" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "V11 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "eleven rosette leaves" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "Stage V10 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "9-11 leaves in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "1.11 10th trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "late whorl stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0007116" , "LP.11 eleven leaves visible stage" , "11 rosette leaves in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001047" , "lemma development stage" , "spikelet stage SP3" ,
 "http://purl.obolibrary.org/obo/PO_0025593" , "shoot-borne internode root" , "internode root " ,
 "http://purl.obolibrary.org/obo/PO_0025075" , "non-vascular leaf" , "non-vascular leaflet" ,
 "http://purl.obolibrary.org/obo/PO_0007006" , "IL.00 inflorescence just visible stage" , "4.01 Inflorescence just visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007006" , "IL.00 inflorescence just visible stage" , "visible flower buds in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "BBCH growth stage 16" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "Zadok scale-16, Haun scale-5.+" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "V6 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "ear initiation in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "sixth leaf unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "1.06 5th trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "maize growth stage-3.1" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "3.01-ear initiation in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "Stage V5 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "early whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "2.07-six leaves unfolded in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "rice growth stage-3" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "6 leaves unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "6-leaf in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "6 rosette leaf in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "mid-whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "Triticeae six leaves unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "LP.06 six leaves visible in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "six rosette leaves" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "6-8 leaves in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "03-tillering stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "3.1 ear initiation/mid-whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007123" , "LP.06 six leaves visible stage" , "2 tassel initiation/early whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007605" , "androecium development stage" , "stamen development" ,
 "http://purl.obolibrary.org/obo/PO_0007074" , "SE.15 fifteen nodes or internodes visible stage" , "3.15 15 nodes/internodes visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007074" , "SE.15 fifteen nodes or internodes visible stage" , "3.4 late vegetative" ,
 "http://purl.obolibrary.org/obo/PO_0004545" , "shoot-borne shoot system" , "branch" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "3.00 stem elongation begins in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "BBCH growth stage 30" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "4.01-pseudo stem erection in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "rice panicle initiation" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "pseudo stem and tillers erect" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "pseudo stem erection" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "4.01-pseudo stem erection in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "4.1-panicle initiation stage" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "rice green ring stage" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "4.2-panicle differentiation stage" ,
 "http://purl.obolibrary.org/obo/PO_0007079" , "SE.00 stem elongation begins stage" , "4.01-pseudo stem erection in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0009012" , "plant structure development stage" , "Arabidopsis growth" ,
 "http://purl.obolibrary.org/obo/PO_0006018" , "leaf adaxial epidermis" , "upper epidermis" ,
 "http://purl.obolibrary.org/obo/PO_0030032" , "seta" , "setae" ,
 "http://purl.obolibrary.org/obo/PO_0001026" , "D locules established stage" , "stage 8 flower in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007002" , "IE.03 3/4 of inflorescence emerged from flag leaf sheath stage" , "6.04-3/4 of inflorescence emerged in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007002" , "IE.03 3/4 of inflorescence emerged from flag leaf sheath stage" , "6.04-3/4 of inflorescence emerged in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007002" , "IE.03 3/4 of inflorescence emerged from flag leaf sheath stage" , "6.04-3/4 of inflorescence emerged in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007002" , "IE.03 3/4 of inflorescence emerged from flag leaf sheath stage" , "70% of panicle emerged in rice" ,
 "http://purl.obolibrary.org/obo/PO_0025029" , "shoot axis" , "shoot" ,
 "http://purl.obolibrary.org/obo/PO_0007521" , "C3.1 metaxylem differentiation of root." , "metaxylem differentiation of primary root" ,
 "http://purl.obolibrary.org/obo/PO_0007521" , "C3.1 metaxylem differentiation of root." , "metaxylem differentiation of crown root" ,
 "http://purl.obolibrary.org/obo/PO_0007521" , "C3.1 metaxylem differentiation of root." , "metaxylem differentiation of lateral root" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "06-inflorescence emergence in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "rice growth stage-6" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "06-inflorescence emergence in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "08-heading in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "half bloom in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "sorghum growth stage-7" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "06-heading stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "tasseling" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "heading" ,
 "http://purl.obolibrary.org/obo/PO_0007041" , "inflorescence emergence stage" , "06-inflorescence emergence in oat" ,
 "http://purl.obolibrary.org/obo/PO_0000200" , "micropylar endosperm" , "micropylar region" ,
 "http://purl.obolibrary.org/obo/PO_0006051" , "endotesta" , "seed coat inner epidermis" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "3.99 Maximum stem length reached in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "4.09-flag leaf ligule/collar just visible in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "flag leaf stage in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "Zadok scale-39, Feekes scale-9" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "flag leaf fully unrolled" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "4.09-flag leaf ligule/collar just visible in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "flag leaf stage" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "4.09-flag leaf ligule/collar just visible in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "ligule just visible" ,
 "http://purl.obolibrary.org/obo/PO_0007109" , "SE.99 maximum stem length reached stage" , "sorghum growth stage-5" ,
 "http://purl.obolibrary.org/obo/PO_0005648" , "palisade mesophyll" , "palisade parenchyma" ,
 "http://purl.obolibrary.org/obo/PO_0007525" , "3 establishment of tissue systems stage" , "establishment of fundamental organization in adventitious root" ,
 "http://purl.obolibrary.org/obo/PO_0007525" , "3 establishment of tissue systems stage" , "cell differentiation stage of root development" ,
 "http://purl.obolibrary.org/obo/PO_0007525" , "3 establishment of tissue systems stage" , "establishment of fundamental organization lateral root." ,
 "http://purl.obolibrary.org/obo/PO_0007525" , "3 establishment of tissue systems stage" , "Benfey's stage 1 of root development" ,
 "http://purl.obolibrary.org/obo/PO_0007525" , "3 establishment of tissue systems stage" , "establishment of fundamental organization in primary root." ,
 "http://purl.obolibrary.org/obo/PO_0025073" , "branch" , "<new synonym>" ,
 "http://purl.obolibrary.org/obo/PO_0006206" , "palisade mesophyll cell" , "palisade parenchyma cell" ,
 "http://purl.obolibrary.org/obo/PO_0001049" , "lodicule development stage" , "spikelet stage SP5" ,
 "http://purl.obolibrary.org/obo/PO_0007632" , "seed maturation stage" , "embryo stage EM10" ,
 "http://purl.obolibrary.org/obo/PO_0007632" , "seed maturation stage" , "seed maturation in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0005665" , "resin canal" , "resin duct" ,
 "http://purl.obolibrary.org/obo/PO_0001095" , "plant embryo true leaf formation stage" , "embryo stage EM6" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "1.23 22nd trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "1.24 23rd trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "Stage V20 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "3.04-late vegetative" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "1.21 20th trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "maize V20 stage" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "1.22 21st trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "late vegetative stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "3.4 late vegetative in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "Stage V22 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "Stage V23 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "1.25 25 or more trifoliolate leaves unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "1.20 19th trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "Stage V21 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "Stage V25 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "V20 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "maize growth stage-3.4" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "late vegetative in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007082" , "LP.20 twenty or more leaves whorls visible stage" , "3.4 late vegetative stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0000059" , "root initial cell" , "root stem cell" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "3.04-late vegetative" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "late vegetative stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "3.4 late vegetative in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "Stage V16 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "V17 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "maize growth stage-3.4" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "late vegetative in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "3.4 late vegetative stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "1.17 16th trifoliate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007067" , "LP.17 seventeen leaves visible stage" , "maize V17 stage" ,
 "http://purl.obolibrary.org/obo/PO_0008021" , "tertiary leaf vein" , "third order leaf vein" ,
 "http://purl.obolibrary.org/obo/PO_0006013" , "juice sac" , "juice vesicle" ,
 "http://purl.obolibrary.org/obo/PO_0001015" , "K second mitotic division stage" , "stamen stage ST6-4" ,
 "http://purl.obolibrary.org/obo/PO_0001015" , "K second mitotic division stage" , "pollen stage 9 in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "shoot development" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "crop cover in potato" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "rapid stem elongation" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "04-stem elongation in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "04-stem elongation in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "internode elongation" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "05-growing point differentiation" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "BBCH principal growth stage 3" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "jointing stage" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "04-stem elongation stage in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "sorghum growth stage-4" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "3 Stem Elongation in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "rice growth stage-4" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "3 rapid stem elongation in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "04-stem elongation in wheat" ,
